system:time_start,pr,srad,vs,etr,vpd,rmax,rmin,tmmn,tmmx
"Mar 27, 2017",8.4,2.1,51.3,13,277.6,282.2,299.3,1.71,3.6
"Mar 28, 2017",7.6,0,60,22,275.9,280.4,293.4,1.1,5.1
"Mar 29, 2017",8.7,0,49.8,11.1,287.1,279.8,297.9,1.59,4
"Mar 30, 2017",11,0,41.1,6.3,286.7,281.2,302.1,2.13,4.6
"Mar 31, 2017",8.1,0,50.3,16.2,283.2,278,291.5,1.07,5.9
"Apr 1, 2017",5.7,0.7,53.5,17.1,257.5,277,291.9,1.07,2.7
"Apr 2, 2017",6.8,0,57.6,14.7,295.8,277.9,296.3,1.36,2.7
"Apr 3, 2017",9.4,0,42.8,11.6,295.6,282.3,299,1.77,4.2
"Apr 4, 2017",9.1,0,42.9,11.9,301.2,279.8,295.9,1.47,4.7
"Apr 5, 2017",7.9,0,33.4,4.8,301.2,280.1,301.8,2.16,2.3
"Apr 6, 2017",8.8,0,30.6,4.4,289.2,283.1,304.6,2.59,2.5
"Apr 7, 2017",9.4,0,29.8,5.1,301.5,284.5,304,2.55,2.8
"Apr 8, 2017",11.3,0,36.1,6.5,286.2,283.3,303.9,2.43,4.3
"Apr 9, 2017",8,0,55,14.2,289.2,280,298.4,1.57,3.3
"Apr 10, 2017",8,0,31.5,4.2,302.3,279.8,301.6,2.16,2.3
"Apr 11, 2017",10.6,0,27.1,2.3,300.8,280.9,304.9,2.63,3.3
"Apr 12, 2017",9,0,25.2,2.8,315.5,283.4,304.6,2.66,2.4
"Apr 13, 2017",9.3,0,33.8,5.1,311.8,283.9,305.8,2.73,2.5
"Apr 14, 2017",9.8,0,36.3,6.8,310.7,283.5,303.7,2.4,3.1
"Apr 15, 2017",9.4,0,39,7.4,316.4,282.8,303.4,2.32,2.9
"Apr 16, 2017",9.3,0,33,5.8,316.1,283.9,304,2.49,2.7
"Apr 17, 2017",9.5,0,31.1,5.1,316.7,283.9,304.3,2.55,2.7
"Apr 18, 2017",9.6,0,36.2,6.6,317.9,284.7,305.4,2.64,2.7
"Apr 19, 2017",10.1,0,41.4,8.9,313.6,284.9,304.6,2.47,3.2
"Apr 20, 2017",10.4,0,36.8,6.7,324.7,283.6,304.2,2.46,3.3
"Apr 21, 2017",11,0,28.5,3.4,328.4,283.4,305.6,2.76,3.3
"Apr 22, 2017",9.7,0,28.2,3.3,324.9,284.9,307.4,3.06,2.4
"Apr 23, 2017",11.6,0,25.4,3.1,321.3,287.2,308.3,3.3,3.3
"Apr 24, 2017",13.8,0,21.4,3.7,328.2,289.3,305.2,2.99,4.9
"Apr 25, 2017",12.1,0,41.3,13.3,319.2,285.4,299.9,1.92,6.3
"Apr 26, 2017",9.8,0,37.3,9.6,324.7,284.7,301.5,2.14,3.5
"Apr 27, 2017",11.6,0,36.3,10.6,322.7,288.8,304.1,2.54,4.3
"Apr 28, 2017",11,0,50.6,20,313.7,285.8,298.4,1.62,6.5
"Apr 29, 2017",10.1,0,29,7.4,337.3,280.7,295,1.57,5.1
"Apr 30, 2017",9.2,0,32.2,5.7,334.5,280.9,300.3,2.02,3
"May 1, 2017",9.4,0,25.2,4.5,339.8,283.1,303.9,2.55,2.5
"May 2, 2017",10.3,0,23.6,4.5,338.9,285.1,305,2.76,2.9
"May 3, 2017",11,0,26.7,6,335,287.7,307.1,3.07,3.1
"May 4, 2017",10,0,27.1,5.6,337.2,289,309.6,3.5,2.3
"May 5, 2017",12.8,0,25.6,5.6,333.4,290.7,310.4,3.71,3.5
"May 6, 2017",13.5,0,30.6,8.9,321,288.5,305.3,2.77,5.1
"May 7, 2017",9.7,0,48.6,21,335.9,285.3,297.9,1.58,4.8
"May 8, 2017",7.4,0.7,57.4,24.1,283.5,282.8,296.1,1.29,3.4
"May 9, 2017",5.4,0.4,63.1,32.4,253.3,280.7,291,0.87,2.9
"May 10, 2017",6.5,0,65.2,25.7,302.1,280.8,295.1,1.14,2.7
"May 11, 2017",8.7,0,58.1,17.8,338.6,283.6,301.7,1.84,2.9
"May 12, 2017",9.5,0,39.9,11.2,340.6,289,307.7,2.94,2.3
"May 13, 2017",12.4,0,33.4,8.8,346.6,288.6,307.3,3,3.9
"May 14, 2017",12.6,0,34.9,10.5,326.1,287.2,304.1,2.5,4.9
"May 15, 2017",11.7,0,39.6,13.5,323.6,286.2,301.7,2.12,5
"May 16, 2017",8.1,0,56.4,23.6,325.5,281.7,294.9,1.22,4.2
"May 17, 2017",10.2,0,42.2,11.6,346.5,283.1,301.5,2.03,3.7
"May 18, 2017",10.1,0,41.7,14.9,346.4,285.4,300.4,1.93,3.9
"May 19, 2017",10.6,0,30.9,8.8,355.6,283.9,300.5,2.08,3.9
"May 20, 2017",9.5,0,26.8,5.3,355.5,284.6,305,2.7,2.3
"May 21, 2017",10.8,0,24.5,4.5,352.7,287.3,308.2,3.27,2.6
"May 22, 2017",13.1,0,24.2,5.3,351.8,289.5,308.6,3.41,3.8
"May 23, 2017",12.2,0,24,5.3,352.6,290.7,309.7,3.64,3.2
"May 24, 2017",14.1,0,20.2,4.8,351.2,294.1,311.1,4.11,3.9
"May 25, 2017",15.5,0,21,6,352.7,292.3,307.2,3.36,5.4
"May 26, 2017",14.6,0,34.8,9.8,350.9,288.5,306.5,2.85,5.5
"May 27, 2017",11.6,0,29.6,7,356,287.7,307,3.01,3.3
"May 28, 2017",10,0,22.7,4.1,359.3,288.2,308.8,3.43,2.2
"May 29, 2017",9.9,0,20.8,3.7,356.4,289.2,309.5,3.6,2.1
"May 30, 2017",9.2,0,23.9,6.9,338.9,292.2,308,3.41,2
"May 31, 2017",11.7,0,30.9,9,344.5,291.5,308.7,3.34,3.2
"Jun 1, 2017",10.6,0,41.2,12.3,317,288.1,305.5,2.59,3.3
"Jun 2, 2017",8.5,0,42.2,10.6,340,288,308.1,2.95,1.7
"Jun 3, 2017",13,0,34.1,9.7,338.5,292.7,310.3,3.57,3.8
"Jun 4, 2017",12.3,0,33.3,9.4,336.4,293.4,311.2,3.76,3.3
"Jun 5, 2017",13.1,0,30.5,8.6,339.6,294.5,311.8,3.98,3.5
"Jun 6, 2017",11.9,0,32,9.5,335,295,312,3.99,3
"Jun 7, 2017",11.5,8.2,34.2,10,302.2,294.3,311.8,3.88,3
"Jun 8, 2017",12.2,0,35.6,10.6,334.6,293.2,310.6,3.59,3.3
"Jun 9, 2017",12,0,30.5,7.6,340.6,292.2,310.9,3.74,3.1
"Jun 10, 2017",12.9,0,30,7.2,325.3,291.2,310.3,3.62,3.7
"Jun 11, 2017",14.1,0,38.1,12.3,344,291.6,307.9,3.05,5.1
"Jun 12, 2017",12.4,0,43.1,12.2,346.1,288.6,307,2.78,4.1
"Jun 13, 2017",10.4,0,34,7.7,353.6,287.5,307.6,3.02,2.6
"Jun 14, 2017",11.7,0,20.6,2.2,356.4,287.7,311.3,3.89,2.7
"Jun 15, 2017",12.6,0,17.9,1.8,334.3,290.4,312.8,4.33,3
"Jun 16, 2017",13.2,0,18.2,2.5,353.1,291.9,312.2,4.27,3.3
"Jun 17, 2017",13,0,21.7,3.9,353.6,292.4,312.2,4.22,3.2
"Jun 18, 2017",14.4,0,22,3.9,348.3,293.8,314.2,4.66,3.6
"Jun 19, 2017",14.7,0,21.6,3.7,344.5,295.8,316.7,5.31,3.5
"Jun 20, 2017",12.3,0,23.3,6,329,300,317,5.56,2.7
"Jun 21, 2017",14.7,0,26.8,7.7,313.7,299.7,316.4,5.27,3.8
"Jun 22, 2017",15.2,0,34.2,12.1,334.6,298.8,314,4.43,4.5
"Jun 23, 2017",13.7,0,33.8,11.5,311.2,298.6,314.3,4.5,3.8
"Jun 24, 2017",10,0,25.7,7.1,306,299.4,316.3,5.28,1.9
"Jun 25, 2017",10.5,0,28.7,8.8,286.6,298.3,314.5,4.72,2.3
"Jun 26, 2017",12.4,0,38.9,14.2,328,297.2,312.3,3.9,3.4
"Jun 27, 2017",15.2,0,29.8,9.1,342.3,296.7,313.1,4.32,4.5
"Jun 28, 2017",13.4,0,28.1,8.9,343.8,296.6,312,4.17,3.6
"Jun 29, 2017",12.8,0,37.6,9.4,345.3,292,311.9,3.76,3.4
"Jun 30, 2017",11.3,0,26.8,5.1,347,291.6,312.7,4.15,2.5
"Jul 1, 2017",13.6,0,27.5,1.8,306,293.6,313.7,4.48,3.5
"Jul 2, 2017",11.7,0,35.8,6.8,296.3,295,311.9,3.96,3.1
"Jul 3, 2017",11.5,0,52.6,15.3,287.4,295.1,310.9,3.28,3.6
"Jul 4, 2017",12.2,0,46,14.4,293.8,297.2,311.1,3.54,3.8
"Jul 5, 2017",13,0,44,12.8,291,297.7,312.2,3.82,4
"Jul 6, 2017",11.4,0,45.5,11.7,289.5,297.1,313.4,3.99,3.1
"Jul 7, 2017",9.8,0,42.7,9.9,295.5,296.9,313.9,4.18,2.1
"Jul 8, 2017",10.6,0.7,47.8,13,291.6,296.4,312.4,3.71,2.8
"Jul 9, 2017",9.3,0,63,24.2,235.3,295.9,309,2.65,3.3
"Jul 10, 2017",8.6,21.8,79.7,25.6,200.6,293.4,310.1,2.44,3.3
"Jul 11, 2017",8,4.1,80.3,34.4,239.8,293.4,305.8,1.76,3.5
"Jul 12, 2017",8.6,2.6,74.4,30.1,205.8,294.9,307.9,2.17,3.8
"Jul 13, 2017",8.8,10.7,77.6,27.8,252.3,294.2,309.1,2.31,3.2
"Jul 14, 2017",8.4,3.2,70.9,27.1,261.1,295.3,309,2.43,2.7
"Jul 15, 2017",6.9,17.6,87.1,30.9,220.5,293.3,308.9,2.06,2.3
"Jul 16, 2017",5.3,4.4,84.9,39.7,195,294.3,305.6,1.57,1.7
"Jul 17, 2017",5.4,2.4,86.7,45.1,195.5,294.1,303.8,1.29,2.2
"Jul 18, 2017",4.9,0.9,88.8,41.1,176.9,294.1,305.6,1.49,1.6
"Jul 19, 2017",6.3,0.7,87.1,36.5,191.9,293.9,307,1.73,2.5
"Jul 20, 2017",6.1,8,83.4,39.9,186.7,294.2,305.1,1.55,2.7
"Jul 21, 2017",7,6.3,84,37.5,222.5,294.4,306.4,1.7,2.9
"Jul 22, 2017",6.3,7.1,86.3,38.9,164.7,294.2,306.2,1.61,3.1
"Jul 23, 2017",4.9,8.2,88.4,44.5,172.2,293.9,304.2,1.31,1.9
"Jul 24, 2017",5,1.7,88.5,48,193.3,293.8,302.9,1.15,2
"Jul 25, 2017",6.9,0,79.6,34.2,244.3,294.5,306.9,1.9,2.2
"Jul 26, 2017",8.1,0,67,28.8,274.9,295.8,307.4,2.29,2.5
"Jul 27, 2017",9,0.9,69.9,24.8,259.6,294.5,309.1,2.51,3.1
"Jul 28, 2017",6.1,3.4,84.2,36.2,195,293.6,306.1,1.7,2.3
"Jul 29, 2017",6,2.4,85.3,46,184.1,294.3,303.4,1.27,3.3
"Jul 30, 2017",4.6,2.9,87.7,48.8,175.4,294.4,303.1,1.17,1.8
"Jul 31, 2017",6.2,3.5,84.3,32.7,256.3,294.1,308.2,1.98,1.4
"Aug 1, 2017",6.4,0,80.5,38.6,231.4,295.3,305.7,1.7,2.2
"Aug 2, 2017",4.9,8.8,81.7,40.5,199.1,295.1,305.1,1.59,1.3
"Aug 3, 2017",5.2,2,84,37.3,210.2,294.8,306.5,1.74,1.2
"Aug 4, 2017",6.3,0.3,82.5,32.2,230.5,294.2,307.7,1.99,1.8
"Aug 5, 2017",9.1,0,79.5,32.3,287.5,294.9,307.7,2.04,3.7
"Aug 6, 2017",8.3,0,82.9,28.3,290.1,292.6,308.1,2.1,2.7
"Aug 7, 2017",8.5,0,73.2,21.2,289.4,292.3,309.3,2.56,2.4
"Aug 8, 2017",8.2,0,64.1,16.5,288.6,292.7,310.7,3,1.9
"Aug 9, 2017",8.9,2.3,58.7,17.1,249.9,294.9,310.8,3.13,2.5
"Aug 10, 2017",8.1,1.3,70.9,23.7,235.4,293.7,308.7,2.47,2.7
"Aug 11, 2017",7.6,0,89.4,28.4,272.5,293.2,310.2,2.26,2.2
"Aug 12, 2017",8.4,2.8,94.6,33.9,248.2,293.3,308.6,1.87,3.8
"Aug 13, 2017",7.4,3,95.9,39.8,244.5,292.9,306,1.46,3.7
"Aug 14, 2017",8.6,0,80.8,33.1,265.3,294.3,307,1.92,3.7
"Aug 15, 2017",9.6,0,69.7,22.3,284.2,291.3,306.6,2.23,3.7
"Aug 16, 2017",9.2,0,64.6,18.4,285.2,290.7,307.1,2.43,3.1
"Aug 17, 2017",8.7,0,66.1,17,282.9,290.5,308.4,2.61,2.5
"Aug 18, 2017",8.9,0,61.7,13.5,280.4,290.1,309.5,2.88,2.4
"Aug 19, 2017",6.7,0,56.5,20.9,229.4,294.1,306.3,2.49,1.8
"Aug 20, 2017",6.4,0,67.3,28.3,212,293.5,304.8,2.01,2.1
"Aug 21, 2017",9,0,71.1,25.7,266.4,293.3,307.1,2.24,3.4
"Aug 22, 2017",7.8,0,65.8,21,263.9,294.2,309.5,2.72,2.1
"Aug 23, 2017",5.9,3.1,87.7,29.4,206.8,291.7,307.6,1.96,1.8
"Aug 24, 2017",7.8,0,80,28.4,271.5,292.4,307,2.03,2.7
"Aug 25, 2017",8.1,0,67.3,20.9,266.8,293.2,309,2.62,2.4
"Aug 26, 2017",6.8,1.8,65.1,19.5,232.2,293.8,309.9,2.82,1.7
"Aug 27, 2017",6.9,0,68.8,21.2,230.3,293.4,309.3,2.64,1.8
"Aug 28, 2017",11.1,0,57.9,17.7,268.4,293.8,308.8,2.83,4.2
"Aug 29, 2017",8.4,0,53.1,17.6,266.6,295.5,308.9,2.98,2.4
"Aug 30, 2017",9.1,0,59.9,18.6,265.2,293.5,308.5,2.73,3
"Aug 31, 2017",8.5,0,65.4,19.1,267,293.2,309.5,2.77,2.5
"Sep 1, 2017",8.8,0,59.7,17.1,282.2,292.2,309.2,2.83,2.5
"Sep 2, 2017",9.7,0,64.2,27.2,238.1,294.1,305.9,2.19,4.5
"Sep 3, 2017",7.1,0,72.1,23.9,239.2,293,308.9,2.46,2.1
"Sep 4, 2017",9.5,0,76.6,23.1,261.5,292.9,310.5,2.63,3.4
"Sep 5, 2017",6.4,0,63.2,19,269.9,293.3,309.9,2.85,1.3
"Sep 6, 2017",8.2,0,53.7,16.2,272.4,293.8,309.4,3.01,2.2
"Sep 7, 2017",8.4,0,62.7,20.8,256.8,293.7,309,2.71,2.6
"Sep 8, 2017",7.3,0,70.2,29.7,211,293.4,305.5,2,2.9
"Sep 9, 2017",6.4,0,75.3,30.2,234.1,292.6,305.9,1.94,2.1
"Sep 10, 2017",6.3,0,72.6,23.9,261.9,292.3,308.2,2.37,1.5
"Sep 11, 2017",7,0,58.4,18.8,252.7,294.5,309.9,2.95,1.7
"Sep 12, 2017",9.3,0,55.9,15.2,260.7,293.8,311.1,3.25,2.7
"Sep 13, 2017",10.2,0,55.3,16.4,258.5,294.6,310.7,3.19,3.3
"Sep 14, 2017",11.5,0,60.4,22.1,258.3,294,307.7,2.55,5.3
"Sep 15, 2017",9.4,0,71.9,29.5,254.3,292.3,305,1.91,4.9
"Sep 16, 2017",8.3,0,78.6,28.3,258.9,290.5,305.3,1.85,3.7
"Sep 17, 2017",9.1,0,76.6,25.7,254.8,290.9,306.8,2.09,4.1
"Sep 18, 2017",9.2,0,71.3,21,255,290.4,307.8,2.37,3.6
"Sep 19, 2017",9.7,0,67.3,24.7,253.8,292.4,306.5,2.22,4.4
"Sep 20, 2017",9.9,0,62.2,21.9,254.3,292.4,306.6,2.36,4.3
"Sep 21, 2017",11.2,0,55.1,17.8,252.1,291.9,306.6,2.54,4.9
"Sep 22, 2017",8.7,0,66.4,25.6,241.5,290.4,303.5,1.88,4.3
"Sep 23, 2017",7.4,0,81,24.7,249.6,284.8,301.6,1.52,3.5
"Sep 24, 2017",6.9,0,59.3,14.2,254.1,283.1,301.1,1.81,2.5
"Sep 25, 2017",7.2,0,41.1,6.8,255.1,283.2,302.3,2.19,2.3
"Sep 26, 2017",7.9,0,44.2,7.8,250.1,283.8,303.2,2.25,2.7
"Sep 27, 2017",7.7,0,49.1,10.8,245.7,285.3,303.4,2.21,2.6
"Sep 28, 2017",7.3,0,51.4,12.1,243.8,287.1,305,2.39,2.3
"Sep 29, 2017",7.8,0,55.2,13.9,236.1,289.4,307.1,2.61,2.5
"Sep 30, 2017",8.3,0,61.6,15.1,236,288.6,307.4,2.54,2.9
"Oct 1, 2017",10.4,0,49,12.1,243,288.7,306.8,2.69,4
"Oct 2, 2017",11,0,50.4,13.1,243.4,287.5,305.1,2.42,4.9
"Oct 3, 2017",9.8,0,52.1,12.2,238.9,287.5,306.6,2.6,3.7
"Oct 4, 2017",8.2,0,57.6,15,230.4,289.9,308.6,2.78,2.7
"Oct 5, 2017",8.6,0,49.5,14.5,226.9,292.4,308.7,2.98,2.9
"Oct 6, 2017",9.8,0,55.6,10.8,231.1,284.9,306.5,2.53,3.7
"Oct 7, 2017",7.8,0,29.1,2.3,241.3,284.2,306.8,2.95,2.2
"Oct 8, 2017",10.6,0,44.1,7.3,237,284,305.4,2.54,4.2
"Oct 9, 2017",7.4,0,72.4,23.1,229.4,285.6,301.9,1.67,3.6
"Oct 10, 2017",7,0,56.4,15,228.5,285.5,303.1,2.06,2.6
"Oct 11, 2017",9.5,0,47.8,11.6,224.5,288.7,306.9,2.73,3.6
"Oct 12, 2017",8.1,0,53.1,15.1,219.8,289.1,305.9,2.48,3
"Oct 13, 2017",6.9,0,51.5,13.4,217.6,288.4,306.1,2.54,2.2
"Oct 14, 2017",7.2,0,43.2,9.4,219.7,287.3,305.9,2.65,2.3
"Oct 15, 2017",7,0,39.5,7.3,214.7,287,306.6,2.81,2.1
"Oct 16, 2017",8.6,0,38.4,11.4,214.8,291.3,305.5,2.75,3.2
"Oct 17, 2017",8.9,0,47.3,14.7,210.4,291.2,306.3,2.67,3.5
"Oct 18, 2017",7.3,0,46.9,12.2,210,289.7,306.9,2.75,2.4
"Oct 19, 2017",7.8,0,44.7,11.8,172.3,289.1,305.8,2.62,2.9
"Oct 20, 2017",8.8,0,58.7,16.4,210.3,286.3,303.6,2.08,4.1
"Oct 21, 2017",5.9,0,63.6,19.3,210.5,284,300.4,1.65,2.5
"Oct 22, 2017",7,0,48.8,9.3,209.6,283.8,304.5,2.34,2.4
"Oct 23, 2017",8.3,0,30.7,3.3,211.7,286.1,307.8,3.12,2.6
"Oct 24, 2017",9.1,0,34.6,6.1,205.7,286.7,305.4,2.72,3.4
"Oct 25, 2017",9.9,0,40.3,7.8,204.9,286.9,306.2,2.74,3.9
"Oct 26, 2017",9.1,0,41.1,8.5,203.8,285.5,304,2.41,3.8
"Oct 27, 2017",6.5,0,41.5,8.1,202.4,284.2,303.4,2.31,2.3
"Oct 28, 2017",6.1,0,38.6,6.5,198.2,283.8,303.8,2.41,2
"Oct 29, 2017",8.5,0,37.7,7,197.3,285.3,304.3,2.5,3.3
"Oct 30, 2017",7.7,0,55,16.1,191.9,284.5,300.7,1.8,3.9
"Oct 31, 2017",5.8,0,69,25.8,169.5,284.5,298.3,1.36,3.4
"Nov 1, 2017",5.8,0,68.1,23.4,182.4,285,299.9,1.51,3
"Nov 2, 2017",5.8,0,71.5,24.1,185.3,284.4,299.7,1.45,3.1
"Nov 3, 2017",5.5,0,65.8,19.7,175.4,284.2,300.8,1.66,2.5
"Nov 4, 2017",7.1,0,56.6,24.8,138.1,287.5,298.4,1.52,4.5
"Nov 5, 2017",5.1,0,76.5,25.9,177.6,284,299.5,1.37,2.7
"Nov 6, 2017",5.2,0,64.3,19.3,172.3,283.4,299.8,1.58,2.4
"Nov 7, 2017",4.4,3.3,64.3,23.2,144.7,284.7,298.7,1.45,2.1
"Nov 8, 2017",4.2,0,75.7,28.8,176.9,284,297.8,1.21,2.1
"Nov 9, 2017",5.2,0,64.9,18.7,174.6,284,301.1,1.7,2.2
"Nov 10, 2017",5.3,0,57.5,13.8,167.9,283.3,302.1,1.92,2.1
"Nov 11, 2017",4.6,0,51.4,12.5,171.1,283.6,301.5,1.94,1.7
"Nov 12, 2017",5.4,0,45.8,9.1,165.3,284.2,303.7,2.28,1.9
"Nov 13, 2017",5.4,0,38.7,8,164.6,284.9,302.7,2.27,2
"Nov 14, 2017",5.6,0,37.7,5.8,171.6,283.5,303.7,2.4,2
"Nov 15, 2017",5.8,0,35.8,5,156.4,282.8,303.3,2.36,2.1
"Nov 16, 2017",6.6,0,38.5,5.9,166.6,283.4,303.9,2.4,2.5
"Nov 17, 2017",7.3,0,45.2,10.4,165.4,283.3,300.9,1.96,3.4
"Nov 18, 2017",4.5,0,64.7,19.3,163.6,281.6,297.8,1.4,2.2
"Nov 19, 2017",6.7,0,46.6,10.1,167.4,279.9,298,1.63,3.5
"Nov 20, 2017",6.2,0,45.2,9,166.3,279.8,298.6,1.7,3
"Nov 21, 2017",5.2,0,38.7,7.4,160.2,280.8,298.7,1.79,2.2
"Nov 22, 2017",8.3,0,33.8,6,161.6,283.5,301.2,2.15,3.8
"Nov 23, 2017",7.1,0,35.4,5.2,163.2,283.3,303.3,2.37,2.8
"Nov 24, 2017",5.9,0,40.1,6.7,160.4,282.8,303,2.26,2.3
"Nov 25, 2017",5.3,0,38.2,6.7,158.8,283.8,303,2.3,2
"Nov 26, 2017",6.2,0,37.6,4.7,159.1,283.3,305.6,2.65,2.2
"Nov 27, 2017",8.1,0,39.9,5.7,158.2,282.8,304.4,2.44,3.4
"Nov 28, 2017",4.8,0,48.9,12,159.4,281.1,298.2,1.63,2.2
"Nov 29, 2017",5.8,0,42.8,12.1,140.1,283.6,298.4,1.73,2.8
"Nov 30, 2017",4.5,0,39.5,15,133.8,286.5,297.4,1.72,2
"Dec 1, 2017",4.2,0,42.4,16.4,135.4,287,297.2,1.67,1.9
"Dec 2, 2017",3.7,0,59.3,18.8,123.9,283.4,297.8,1.46,1.8
"Dec 3, 2017",4.2,0,73.3,22.7,151.6,281.8,297.4,1.26,2.4
"Dec 4, 2017",4.5,0,71.6,25.9,150.9,282.3,295.8,1.13,2.9
"Dec 5, 2017",2,0,87.4,45.4,50.4,281.6,290.8,0.59,1.6
"Dec 6, 2017",2.9,0,91,32.4,109,279.2,293.5,0.8,2.1
"Dec 7, 2017",4.9,0,52.8,16.4,157.4,273.9,287,0.79,4.6
"Dec 8, 2017",3.4,0,41.7,7.5,155.1,272.4,289.2,0.98,1.9
"Dec 9, 2017",6.5,0,38.2,6.8,155.2,277.9,294.7,1.42,3.8
"Dec 10, 2017",7.2,0,27.7,6.4,149.6,283.6,295,1.65,4.1
"Dec 11, 2017",5.1,0,37.7,9.1,133.6,281.3,295.3,1.51,2.6
"Dec 12, 2017",7,0,35.1,7,151.4,279.2,294.2,1.42,4.4
"Dec 13, 2017",5.8,0,50.4,9.6,148.4,278.5,297.1,1.51,3.1
"Dec 14, 2017",4.3,0,49.7,12,150.1,277.5,293.4,1.21,2.4
"Dec 15, 2017",5.4,0,52.3,11.4,154.1,275.6,292.7,1.14,3.6
"Dec 16, 2017",5.4,4.9,53.7,14,147.6,275.4,290.7,0.99,4.2
"Dec 17, 2017",1.9,7.3,84.9,54.2,95.3,278.7,284.9,0.36,2.4
"Dec 18, 2017",1.4,0,100,50.7,65.1,276.8,287.6,0.34,1.3
"Dec 19, 2017",2.3,0,96.1,33.3,145.8,275.8,290.3,0.63,1.7
"Dec 20, 2017",4.2,0,74.2,17.7,150.2,275.3,293.6,1.03,2.7
"Dec 21, 2017",3.8,0,89.1,25.1,151.9,269.9,286.3,0.56,4.7
"Dec 22, 2017",2.5,0,57.9,13,153.9,269.2,285.8,0.71,1.6
"Dec 23, 2017",4.5,0,42,7,149.3,274.4,292.2,1.18,2.5
"Dec 24, 2017",4.5,0,33.4,2.1,150.8,275.5,297.2,1.65,1.9
"Dec 25, 2017",5.4,0,32.8,2.4,151.6,276.3,297.1,1.65,2.5
"Dec 26, 2017",4.4,0,37.9,5.1,140.3,276.7,295.7,1.49,2
"Dec 27, 2017",3.7,0,47.5,10.1,136.4,278.2,295.2,1.37,1.7
"Dec 28, 2017",5.1,0,49.7,7,153.1,277.4,298.8,1.67,2.3
"Dec 29, 2017",5.9,0,45.1,5.4,154.9,278.1,300.2,1.86,2.6
"Dec 30, 2017",5.5,0,42.8,4.8,155,278.3,300.2,1.89,2.3
"Dec 31, 2017",4.2,0,43,7.9,143.3,279.3,297,1.58,1.9
"Jan 1, 2018",4.6,0,49.4,10.5,148,279.9,297.7,1.57,2.2
"Jan 2, 2018",3.5,0,40.1,7.6,145.1,279.4,296.5,1.55,1.5
"Jan 3, 2018",6.5,0,35,9.6,129.1,282.6,295.1,1.53,3.7
"Jan 4, 2018",2.9,0,58.9,16.1,114.2,279.4,295.4,1.27,1.3
"Jan 5, 2018",3.9,0,58.7,12.3,153.7,278.9,297.9,1.49,1.7
"Jan 6, 2018",5.5,0,47.2,9,148.2,279.8,298.3,1.65,2.6
"Jan 7, 2018",4.1,0,58.5,20.1,150.8,282.2,295.6,1.27,2.2
"Jan 8, 2018",5.2,0,58.4,19.4,150.2,283.9,297.9,1.47,2.9
"Jan 9, 2018",5.8,0,77.7,27.5,80.3,282.1,296.4,1.1,4.8
"Jan 10, 2018",2.8,0.6,96.3,46.8,126.1,277.3,287.5,0.41,4.2
"Jan 11, 2018",3.2,0,90.8,28.9,157.3,275.9,291.5,0.73,2.4
"Jan 12, 2018",3.7,0,64.9,13.4,160.1,276,295.4,1.23,1.7
"Jan 13, 2018",6.9,0,52.5,9.4,162.7,278,297.8,1.54,3.8
"Jan 14, 2018",5.8,0,44.7,7.1,163.3,278.6,298.2,1.66,2.7
"Jan 15, 2018",5.5,0,41.1,7.5,147.1,279.5,297.2,1.61,2.6
"Jan 16, 2018",5.9,0,47.3,12.2,116.1,278.1,293.2,1.21,3.8
"Jan 17, 2018",5.6,0,49.9,11.2,163.6,276.4,293.2,1.19,3.5
"Jan 18, 2018",4.7,0,47.9,9.8,167.3,278,295.6,1.39,2.2
"Jan 19, 2018",6,0,48.5,9.7,167.2,278.8,296.9,1.5,3.1
"Jan 20, 2018",6.1,1.4,86.5,19.8,138.4,274.5,294,0.97,5.2
"Jan 21, 2018",3.9,0,68.7,22.7,172.6,270.6,284.1,0.56,4.6
"Jan 22, 2018",3.8,0,49.9,9.8,151,270.4,287.8,0.84,2.4
"Jan 23, 2018",5,0,33.4,3,177,271.8,291.3,1.15,2.7
"Jan 24, 2018",8.8,0,25.6,1.7,179.7,277.1,294.7,1.52,5.4
"Jan 25, 2018",7.5,0,33.7,4,178.6,277.2,295.8,1.54,4.1
"Jan 26, 2018",4.6,0,45.2,6.7,178.8,274.2,293.9,1.27,2.2
"Jan 27, 2018",5.5,0,45.8,7,180,274,293.5,1.24,3
"Jan 28, 2018",8.3,0,29.9,2.2,181.3,277.3,297,1.67,4.4
"Jan 29, 2018",9.9,0,27.5,2.8,183.3,281.1,298.5,1.9,5.4
"Jan 30, 2018",7,0,41.3,4.9,184.8,278,299.2,1.78,3.2
"Jan 31, 2018",5.9,0,34.5,2.9,187.8,277.9,299.2,1.85,2.3
"Feb 1, 2018",6.3,0,32.5,1.9,182.9,278.4,299.5,1.92,2.5
"Feb 2, 2018",5.7,0,39.3,5.7,178.2,280,298.4,1.77,2.4
"Feb 3, 2018",5.7,0,58.7,11.9,180.3,278.7,297.5,1.47,2.8
"Feb 4, 2018",5.4,0,52.5,8.8,184.9,278.5,298.4,1.62,2.3
"Feb 5, 2018",5.7,0,49.1,8.3,186.2,279.4,298.8,1.7,2.4
"Feb 6, 2018",6.8,0,53.2,10.2,187.4,279.1,297.8,1.56,3.4
"Feb 7, 2018",5.8,0,52,9.6,191.3,278.6,297.5,1.54,2.6
"Feb 8, 2018",7.5,0,35.6,2.7,193.2,279.1,300.6,2.02,3
