system:time_start,pr,srad,vs,etr,vpd,rmax,rmin,tmmn,tmmx
"Apr 2, 2017",2.5,0,100,40.8,209.1,267,281.2,0.28,3.5
"Apr 3, 2017",3.4,1.8,74.6,28.5,270.9,270.3,283.7,0.49,2.3
"Apr 4, 2017",1.8,15.1,83.3,63,89.1,271.6,276.4,0.17,5.7
"Apr 5, 2017",1.7,0.5,74.4,58.9,131.8,273.4,277.5,0.23,1.5
"Apr 6, 2017",1.9,24.7,80,64.9,104.2,273.6,277.5,0.19,4.6
"Apr 7, 2017",2.1,1.3,89.7,54.6,105.6,273.4,281.2,0.25,3.8
"Apr 8, 2017",1.8,0.6,95.5,56.3,113.1,268.9,277,0.17,6.1
"Apr 9, 2017",4.6,0,77.8,24.2,282.3,271.7,288.1,0.67,3
"Apr 10, 2017",7.1,0,74.3,23.1,271.1,278.3,295.4,1.09,4.4
"Apr 11, 2017",6.2,1.7,93.9,27.4,268.9,279.1,297.7,1.08,3.2
"Apr 12, 2017",1.5,6.6,100,59.7,111.1,272.7,287.2,0.13,3.1
"Apr 13, 2017",3.2,0,100,43.2,269.4,269.1,282.2,0.29,5.5
"Apr 14, 2017",4.5,0,85.4,25,295.8,268.8,285.8,0.55,3.6
"Apr 15, 2017",6.3,4.7,84,27.4,250.3,275.6,292,0.8,5.4
"Apr 16, 2017",7.3,0.4,99.4,33.8,273.4,281.3,298.2,0.99,5.7
"Apr 17, 2017",3.9,0,100,42.8,235,273,288,0.4,5.7
"Apr 18, 2017",3,0,95.9,45.7,247.8,271.2,282.3,0.3,3.6
"Apr 19, 2017",3.3,5.7,82.7,51.6,178.8,274.6,282,0.31,7.2
"Apr 20, 2017",2.7,3.7,100,58,222,276.4,285.2,0.26,2.6
"Apr 21, 2017",1.5,10.9,93.8,73.7,90.1,274.5,279,0.12,5.5
"Apr 22, 2017",1.2,0.4,100,70.2,104.6,272.1,279.1,0.1,2.4
"Apr 23, 2017",4.9,0,100,31.6,302.6,273.1,290.6,0.63,3.3
"Apr 24, 2017",5.1,0,94.3,27,301.3,274.2,292.5,0.79,2.5
"Apr 25, 2017",2,21.7,88.7,69.7,120.5,277,281.4,0.19,4.7
"Apr 26, 2017",1.9,6.7,97.5,67.6,87.4,280.5,286.9,0.23,3.2
"Apr 27, 2017",3.7,0.5,98.7,59.2,219.8,283.7,292.4,0.42,3.3
"Apr 28, 2017",5.6,0,100,39,242.7,282.4,297.8,0.87,3.5
"Apr 29, 2017",5.7,0,100,30.5,161.9,273.3,295.6,0.77,5.4
"Apr 30, 2017",3.3,2.9,66.8,43.1,126.6,277.4,284.2,0.49,3.4
"May 1, 2017",1.7,10.6,90,87.3,179.1,278.3,280.5,0.08,5.1
"May 2, 2017",2.6,1.9,100,59.7,186.6,276.6,289.1,0.23,3.1
"May 3, 2017",3.1,0.6,100,47.8,135.8,272.4,285.4,0.32,6.2
"May 4, 2017",5.4,0,63.7,30.1,302.2,277.8,289.9,0.78,3
"May 5, 2017",2.1,17.4,92.1,68.6,103.4,277,282.9,0.19,6
"May 6, 2017",2.3,10.8,100,70,178.1,280,289.7,0.14,5.7
"May 7, 2017",3.3,6.2,100,52.6,213.1,275.3,288.9,0.31,4.9
"May 8, 2017",1.9,0.4,100,56.2,132.4,269.6,281.4,0.17,3.8
"May 9, 2017",2.2,0,77.9,47.7,138.5,273.2,281.5,0.33,1.8
"May 10, 2017",2.8,0,81.7,50.4,120.5,275.6,284,0.36,3.4
"May 11, 2017",3.8,0,92.9,50.5,268.5,276.7,287.1,0.39,3.3
"May 12, 2017",3.8,0,100,46.2,264,276,290.9,0.45,2.4
"May 13, 2017",3.6,25.1,100,48.8,236.4,275.4,289.2,0.38,3.6
"May 14, 2017",1.1,29.3,100,77.1,80.2,275.4,281.4,0.08,5.2
"May 15, 2017",3.1,3.8,99.4,54.1,113.7,276.5,286.9,0.33,6.6
"May 16, 2017",6.7,0,92.5,36,320.6,279.6,295.1,0.83,4.9
"May 17, 2017",9.1,0,81.8,31,315.3,286.6,303.2,1.53,4.5
"May 18, 2017",9.8,10.8,89,33.3,312.5,288.4,305.5,1.62,5.1
"May 19, 2017",5.7,0,100,42.6,252.8,277.6,296.9,0.62,6.4
"May 20, 2017",6.1,0,93.1,30,335.4,274,291.6,0.73,4.4
"May 21, 2017",5.4,3.5,69,29.3,289.9,280,293.9,0.98,1.9
"May 22, 2017",2.5,5.1,86.1,65.6,97.2,279.6,285.1,0.28,4.9
"May 23, 2017",5.5,0,90.4,38.2,323.4,280,294.3,0.77,2.5
"May 24, 2017",4.4,0,100,43.9,255.7,280.2,294.1,0.64,2.1
"May 25, 2017",3.4,37.1,93.3,58.3,145.4,280.6,289.2,0.37,5.5
"May 26, 2017",2.4,3.6,93.1,65,104,280.1,287,0.27,4.1
"May 27, 2017",4.2,0,100,46.9,262.2,278.5,292.9,0.51,2.5
"May 28, 2017",5.6,0,98.1,43.1,311.9,281.3,295.2,0.71,3.2
"May 29, 2017",2.4,3.5,99.6,75.6,217.6,279.1,284.8,0.14,4.8
"May 30, 2017",3,11.3,98.1,69.6,211,281.2,288,0.23,5.5
"May 31, 2017",4.2,16.9,100,55.1,232.3,281.5,292.9,0.43,4.2
"Jun 1, 2017",5.1,0,100,43.9,265.6,277.9,293.4,0.58,4.5
"Jun 2, 2017",4.6,4.3,78.3,47.3,254.8,279.2,288.5,0.53,4.1
"Jun 3, 2017",3.5,0,96.8,55,207,277.5,287.7,0.35,4.6
"Jun 4, 2017",5,1.2,87.6,46.8,256.8,282.7,294.1,0.68,2.9
"Jun 5, 2017",1.4,11.7,100,78.3,83.1,280,286.2,0.11,4.8
"Jun 6, 2017",1.8,13.7,98.7,76.6,113.9,278.7,284.4,0.13,4.8
"Jun 7, 2017",6.4,0,90.5,36,330.7,280.4,296.2,0.9,3.1
"Jun 8, 2017",6.8,0,91.5,36.1,317,283.4,299.7,1.1,2.9
"Jun 9, 2017",3.8,0.6,100,49.8,148.1,281.6,294.1,0.57,3.1
"Jun 10, 2017",6.6,0,88.1,41.8,301.6,285.2,298.7,0.97,3.4
"Jun 11, 2017",8.7,0,91.3,42,318.7,289.3,303.7,1.27,5.1
"Jun 12, 2017",7.4,0,100,45.3,314,290.2,305,1.2,3.3
"Jun 13, 2017",5.4,0,100,49.8,270.8,282.1,301.9,0.6,4.3
"Jun 14, 2017",6.1,0,100,38.5,331.6,278.2,295,0.74,3.9
"Jun 15, 2017",6.4,4.9,81.1,40.6,311.7,283.6,296.1,0.9,3.5
"Jun 16, 2017",2.2,6.3,89,75,81.4,284,288.6,0.25,5
"Jun 17, 2017",5.1,0.3,100,62.1,293.5,287.7,297.4,0.49,3.5
"Jun 18, 2017",6.2,0,92.9,58.5,249.4,291.3,300.7,0.76,5.5
"Jun 19, 2017",5.4,13.2,98,56.3,176.9,290.3,301.2,0.77,5.1
"Jun 20, 2017",5.9,2,98.5,50.5,245.6,285.4,297.7,0.71,5.4
"Jun 21, 2017",5.8,0,96.4,46.7,269,282.3,295.3,0.68,4.9
"Jun 22, 2017",6.7,3.3,82.4,42.4,309.6,285.9,298.2,0.98,3.4
"Jun 23, 2017",4.8,13.1,99.1,59.4,210.1,288.9,298.9,0.61,3.9
"Jun 24, 2017",5.3,2.2,100,51.8,239.3,284.5,299.1,0.63,4.6
"Jun 25, 2017",5.9,5.5,100,43.3,284.3,282.7,297.6,0.8,3.6
"Jun 26, 2017",5.8,0,87.7,46,321,282.3,293.9,0.69,3.6
"Jun 27, 2017",4.3,4.6,100,50.7,212.5,280.9,293.4,0.52,3.6
"Jun 28, 2017",5,2.8,92.7,46.9,240.2,281.3,293.5,0.62,4
"Jun 29, 2017",4.3,24.4,89.2,58.8,211.4,285.8,294.2,0.54,3.3
"Jun 30, 2017",4.7,7.9,97.5,58.2,215.3,289,299.2,0.66,3.1
"Jul 1, 2017",4.3,79.3,100,62,190.8,289.1,299.5,0.53,3.8
"Jul 2, 2017",6,0,100,53.5,313.7,286.4,299.3,0.66,4.1
"Jul 3, 2017",5.7,0,100,51.2,304,283.5,297.2,0.61,4.6
"Jul 4, 2017",5.7,0,100,45.5,302.7,282.2,297,0.72,3.3
"Jul 5, 2017",6.5,0,94.6,42.1,316.9,285.6,300.2,1.01,2.8
"Jul 6, 2017",5.8,0,100,55,270.5,287,298.5,0.65,5.1
"Jul 7, 2017",4.9,0,100,58.5,240.1,287.4,298,0.57,3.8
"Jul 8, 2017",4.4,1,100,54.2,199.9,285.5,298.3,0.61,3.2
"Jul 9, 2017",6.7,0,85.4,44.9,307.7,285.9,297.8,0.9,4.1
"Jul 10, 2017",7,0,79,45.6,276.7,288.7,299.3,1.04,4.2
"Jul 11, 2017",4.7,0,100,59,229.3,288.3,298.8,0.59,3.2
"Jul 12, 2017",4.2,6.3,100,50.3,190.3,285.8,300.9,0.74,2
"Jul 13, 2017",1.5,3.7,100,93,126,284.5,288.1,0,2.3
"Jul 14, 2017",3.2,3.2,93.3,75.7,203.7,286.8,292,0.27,2.7
"Jul 15, 2017",4,2,100,58.7,217.3,286,297.2,0.51,2.2
"Jul 16, 2017",5.2,0,100,49,254.8,287.2,301.2,0.85,2.2
"Jul 17, 2017",5.6,27.8,100,56.3,260.8,289.6,301,0.73,3.6
"Jul 18, 2017",4.7,0,100,55.3,237.2,288.7,300.4,0.72,2.2
"Jul 19, 2017",5.8,0,100,52.3,298.3,288.5,301.6,0.8,2.6
"Jul 20, 2017",5.4,0,100,51.4,272.9,286.6,301.6,0.73,2.7
"Jul 21, 2017",6.1,0,100,50.3,302.4,287.4,301.3,0.81,3.2
"Jul 22, 2017",4.7,0,100,50,216.2,286.3,299.6,0.77,2.5
"Jul 23, 2017",5.2,0,96,50.7,298.8,285.5,297.3,0.71,2.1
"Jul 24, 2017",2.1,8.9,96.1,71.5,84.1,282.9,289.3,0.24,4.1
"Jul 25, 2017",3.7,0,95.5,48.5,128.1,283,295.2,0.66,2.7
"Jul 26, 2017",6.2,0.8,94.1,43.3,299.3,285,299,0.92,3.1
"Jul 27, 2017",3.1,0.6,96.4,62.9,98.1,286.8,295.4,0.47,3.9
"Jul 28, 2017",4.6,0,100,54.2,286.6,281.9,297.3,0.46,3.5
"Jul 29, 2017",6,0,99.5,40.5,294.1,280.7,296.2,0.79,3.9
"Jul 30, 2017",5.6,0,100,40.3,266,281.8,298.1,0.87,2.9
"Jul 31, 2017",5.8,0.3,95.9,42.3,248.6,286.6,301.4,1.07,2.7
"Aug 1, 2017",5.4,0,100,44,297.4,285,301.5,0.91,1.7
"Aug 2, 2017",5.7,1.1,100,47.1,274.1,287.3,302,0.91,2.6
"Aug 3, 2017",5.8,23.3,100,47,277.6,287.7,301.9,0.94,2.6
"Aug 4, 2017",5.3,8.7,100,56.4,224.4,289,300,0.69,4.6
"Aug 5, 2017",2.5,16.1,100,66.3,140.7,283.4,295.2,0.22,4
"Aug 6, 2017",4.9,0,100,50.5,290.6,280.6,293.6,0.51,4.8
"Aug 7, 2017",4.8,3.2,84.9,47.4,209.1,286,296.7,0.81,2.8
"Aug 8, 2017",3.3,0,100,56.5,192.4,281.4,294.5,0.39,2.4
"Aug 9, 2017",5.8,0,97.8,44.6,275.7,284.6,298.4,0.84,3.4
"Aug 10, 2017",5.5,4.4,96.4,45.3,224,287.1,300.7,0.96,3.1
"Aug 11, 2017",4.6,1.4,99.8,59.1,235,288.1,298.1,0.58,3.5
"Aug 12, 2017",3.9,0,100,62.1,195.7,286.7,297.2,0.43,3.9
"Aug 13, 2017",4.5,0.3,100,52.2,245.7,282.3,297.4,0.52,3.9
"Aug 14, 2017",4.8,0,100,49.5,248.6,284.2,298.7,0.68,2.9
"Aug 15, 2017",4.4,0,100,54.4,187,286.7,298.2,0.65,3.6
"Aug 16, 2017",4.5,0,100,51.3,269.2,280,295.4,0.47,4.2
"Aug 17, 2017",5.5,0,90.5,43.7,268.5,283.9,296.7,0.82,3.4
"Aug 18, 2017",2.4,16.1,93.9,72,92.3,286.5,292.3,0.3,4.1
"Aug 19, 2017",4,0.3,100,58,224.5,287.7,299.5,0.56,1.9
"Aug 20, 2017",5,0,100,51.9,251.5,284.5,297.4,0.62,4.2
"Aug 21, 2017",5.3,0,100,51,264.1,286.7,299.9,0.74,3.3
"Aug 22, 2017",5.5,14,100,56,214.3,289.9,301.9,0.73,5.4
"Aug 23, 2017",4.2,0,100,56.6,247.3,282.7,296.8,0.41,4.6
"Aug 24, 2017",5,0,100,44.5,264,281.3,295.8,0.69,3.5
"Aug 25, 2017",4,0,100,50.6,237.6,279.1,292.5,0.46,3.8
"Aug 26, 2017",4.4,0,100,43.3,261.1,279.6,294.3,0.65,2.4
"Aug 27, 2017",3.8,0,100,43.1,259.7,278.9,294.4,0.63,1.5
"Aug 28, 2017",4.2,0,100,40.2,259.5,278.9,295.9,0.72,1.8
"Aug 29, 2017",3.7,0,92.2,53.3,237,281.8,291.7,0.5,2.5
"Aug 30, 2017",3.8,0,100,44.7,224.5,279.3,294.5,0.6,2.2
"Aug 31, 2017",4,0,100,50.3,218.6,278.4,292.3,0.44,5.2
"Sep 1, 2017",4,0,97.2,47.1,227.3,275.6,287.6,0.41,5.9
"Sep 2, 2017",4.5,0,81.5,37,252.6,280.2,293.3,0.79,2.4
"Sep 3, 2017",2,34.5,93.2,69.3,68.4,282.1,288.1,0.26,4.3
"Sep 4, 2017",5.4,0,92,50,231.6,285.2,296.1,0.7,5.4
"Sep 5, 2017",3.7,19.9,99,60,142.6,287.4,296.8,0.53,4.1
"Sep 6, 2017",1.4,15.6,100,79.1,82.6,285.7,291.4,0.15,1
"Sep 7, 2017",2.9,1,100,58.2,175.8,280.5,292.6,0.33,3.4
"Sep 8, 2017",3.7,3.2,96.9,47.8,187,279.4,291.4,0.52,3.5
"Sep 9, 2017",3.8,0,96.6,49.9,193.5,279.9,291.2,0.49,4
"Sep 10, 2017",3.9,0,100,45.4,179.8,277.9,292.5,0.53,4.1
"Sep 11, 2017",5.5,0,99.3,37.6,232.1,281,297.1,0.87,4
"Sep 12, 2017",5.2,0,100,39.8,229.3,281.5,297.6,0.85,3.7
"Sep 13, 2017",5.1,0,94.2,41.9,224.7,285.1,299.1,0.95,3
"Sep 14, 2017",3.2,0.3,91.6,49.4,199.1,287.8,299,0.85,0.8
"Sep 15, 2017",3.2,0.5,100,51.4,163.1,285.1,299.1,0.65,1.8
"Sep 16, 2017",3.4,0,100,49.6,214.3,286.7,299.7,0.78,1.1
"Sep 17, 2017",4.3,0,96.6,49,213.3,287.8,300,0.86,2.3
"Sep 18, 2017",3.9,0,93.5,57.8,197.4,287.7,296.8,0.61,3.2
"Sep 19, 2017",3.6,0,94.9,59.1,200.8,287.4,296.3,0.56,2.6
"Sep 20, 2017",3.1,0,100,64.1,151.2,287.2,296.4,0.42,3.9
"Sep 21, 2017",4,0,100,52.6,201.4,282.9,296.3,0.53,4.5
"Sep 22, 2017",5,0,92.4,39.1,193.7,282.4,296.9,0.89,3.7
"Sep 23, 2017",4.2,0,100,37.2,202.5,283.7,301.3,1.1,1.8
"Sep 24, 2017",4.1,0,100,42.4,195.9,288.3,303.8,1.17,1.6
"Sep 25, 2017",3.6,0,100,48.8,169.3,288.8,303.5,0.93,1.6
"Sep 26, 2017",4.2,0,100,46.6,187.3,287.8,303.5,0.96,2.3
"Sep 27, 2017",4.9,0,100,50.2,191.9,287.3,302.6,0.79,4.5
"Sep 28, 2017",2.6,0,100,55.4,188.3,274.7,291.4,0.23,6.2
"Sep 29, 2017",3.4,0.5,85.9,42.7,179.9,277.5,289.1,0.54,3.3
"Sep 30, 2017",1.2,0,100,62.1,65.4,272.4,283.9,0.14,2.4
"Oct 1, 2017",4,0,100,33.6,199.8,274.1,290.6,0.61,3.6
"Oct 2, 2017",3.9,0,100,32.7,183.4,276.3,293.1,0.74,2.8
"Oct 3, 2017",4.2,0,98.7,40.3,190.5,278.8,292.6,0.64,4.1
"Oct 4, 2017",5.3,0.5,100,38.2,188.9,281.9,297.6,0.87,4.8
"Oct 5, 2017",3.9,0,100,43.9,185,279.1,294.3,0.58,4.3
"Oct 6, 2017",2.8,1.4,97,49.3,137.2,279.2,289.9,0.46,3.1
"Oct 7, 2017",2.6,1.3,100,61.4,106.6,283.4,291.9,0.37,4.3
"Oct 8, 2017",3,8,100,57.5,94.3,285,296.6,0.45,4.8
"Oct 9, 2017",1.6,22.7,100,72.9,67.8,285.8,292.4,0.22,3.4
"Oct 10, 2017",3.4,0,100,49.3,173.8,281,295.3,0.52,3.9
"Oct 11, 2017",2.4,0,100,48.9,139.2,274.7,289.6,0.34,3.5
"Oct 12, 2017",2.5,0,93.8,34.3,175.9,273.4,288.1,0.55,1.8
"Oct 13, 2017",3.6,0,92.6,41.1,172.6,276.8,289.2,0.53,4.4
"Oct 14, 2017",2.8,0,100,51.3,154.4,282.5,293.4,0.53,2.8
"Oct 15, 2017",3,0.7,100,54.3,154.3,279.5,296,0.33,6.7
"Oct 16, 2017",0.5,0,100,69.3,135.1,269.4,283.2,0,5.9
"Oct 17, 2017",3.1,0,88.3,36.1,163.1,272.3,285.3,0.46,4.1
"Oct 18, 2017",3.5,0,100,32.9,159.5,274,292.3,0.66,3.1
"Oct 19, 2017",4.9,0,100,33,158.7,275.4,294.2,0.74,5.4
"Oct 20, 2017",4.2,0,87.6,33.2,156,275.9,290.2,0.66,4.5
"Oct 21, 2017",3.5,0,87.3,29.5,152.1,278.6,294.9,0.93,2.3
"Oct 22, 2017",3.2,0,91.7,39.9,136.2,280.5,293.5,0.72,2.8
"Oct 23, 2017",3,0.9,100,52.6,143.6,280.9,291.8,0.45,4.5
"Oct 24, 2017",3.2,80.2,92.4,66.8,81.8,287.3,293.1,0.41,7.7
"Oct 25, 2017",1.8,25.4,100,72.1,91.9,285,291.4,0.23,4.4
"Oct 26, 2017",0.8,39.4,100,72.8,37,278,286.4,0.09,3.6
"Oct 27, 2017",2.8,0,100,39.2,140.5,272.1,287.7,0.44,4.1
"Oct 28, 2017",3,0.7,100,43.3,138.8,275.8,289.6,0.47,4.4
"Oct 29, 2017",2.3,83.2,100,65.6,45.7,282.6,289.8,0.29,7
"Oct 30, 2017",3.2,11.1,100,47.5,58.2,274.8,290.2,0.37,8.6
"Oct 31, 2017",2.8,0,100,43,103.7,271.4,283.9,0.34,6.2
"Nov 1, 2017",2,14.6,84.9,47.3,118.6,273.5,281.9,0.32,3.4
"Nov 2, 2017",2,3.3,97,65.2,50.7,281.1,287.4,0.27,5.7
"Nov 3, 2017",1.7,1.1,100,53.4,70.1,272.4,289.9,0.19,6.6
"Nov 4, 2017",2,0,78.7,42.2,129.9,273.2,281.9,0.37,2.8
"Nov 5, 2017",2.2,9.4,100,55.9,70.6,275.5,285.2,0.26,6.5
"Nov 6, 2017",0.8,3.2,100,60.9,41.8,271.6,288.4,0.06,5.7
"Nov 7, 2017",1.6,0,88,48.2,125.4,270,278.4,0.24,3.4
"Nov 8, 2017",1.2,0,94,40.3,134.2,266.8,278.3,0.26,1.8
"Nov 9, 2017",1.6,1.6,100,45.2,128.5,267,279,0.22,4.2
"Nov 10, 2017",1.4,0,89.5,50.9,106.8,262.4,270,0.12,9.2
"Nov 11, 2017",2.2,0,58.7,26,130.3,264.3,274.1,0.3,4.3
"Nov 12, 2017",1.2,0,61.9,27.4,101.6,266.8,276.9,0.35,1.4
"Nov 13, 2017",0.8,2.8,80.4,63.5,57.9,270.3,273.9,0.16,1.6
"Nov 14, 2017",1.2,0,80,52.2,49.6,269.3,275.3,0.2,2.4
"Nov 15, 2017",1.3,0.3,85.2,44.7,93.7,269.1,278,0.26,2.3
"Nov 16, 2017",0.3,8.5,100,83.1,37.6,270.8,276,0.01,3.9
"Nov 17, 2017",1.3,0,100,51.9,103.6,264.5,275.1,0.14,7.3
"Nov 18, 2017",2,11.5,81.4,34.9,89.3,267.5,278.7,0.32,3.6
"Nov 19, 2017",1.5,6.1,100,53.3,33.9,268.3,282.1,0.16,7.1
"Nov 20, 2017",2.1,0,71.1,39.4,75.8,265.6,273.3,0.23,7.2
"Nov 21, 2017",2.8,0,85.1,33.9,109.6,270.2,282.7,0.41,5.1
"Nov 22, 2017",0.4,3.3,100,71.1,52.3,267.4,276.1,0.04,4.5
"Nov 23, 2017",1.6,0,65.6,42.4,102.6,268.2,273.9,0.25,3.8
"Nov 24, 2017",1.9,0,84,41.7,89.6,269.6,279.2,0.3,4
"Nov 25, 2017",2.2,0,88.6,38.9,93.5,271.2,282.6,0.37,4.1
"Nov 26, 2017",1.7,0.7,86.7,46.9,56.4,267.4,275.8,0.21,5.5
"Nov 27, 2017",1.5,0,100,39.2,59.4,260.4,274.7,0.18,5.8
"Nov 28, 2017",2.2,0,86.8,31.3,75.5,264,277.2,0.28,5.1
"Nov 29, 2017",2.3,0.3,100,37.4,52.1,264.8,283.3,0.29,5.7
"Nov 30, 2017",1.8,2.5,84.6,41.2,101.2,267.9,277.6,0.26,4.4
"Dec 1, 2017",1,0,100,55.5,78.5,268,278.2,0.15,3.6
"Dec 2, 2017",0.5,0,86.9,53.3,86.4,268,275,0.18,1.2
"Dec 3, 2017",0.5,0,100,50.4,72.5,266.8,276.6,0.18,0.9
"Dec 4, 2017",1,0,85.8,44.4,95.7,268.1,277.3,0.25,2.1
"Dec 5, 2017",1.3,27.8,100,65.3,50.3,272.5,279.5,0.14,7.5
"Dec 6, 2017",1,0,100,60.6,78.6,268.5,277.8,0.12,5.9
"Dec 7, 2017",1.9,0.3,70,42.8,52.7,268.6,275.2,0.26,4.5
"Dec 8, 2017",2,0,55.6,36.5,69.5,267.7,273,0.28,4.5
"Dec 9, 2017",0.9,5.1,67.5,49.2,71.5,267.6,272,0.2,2.2
"Dec 10, 2017",1,0,89.2,61.3,48.4,266.8,272.4,0.13,4.5
"Dec 11, 2017",0.9,2.3,90.2,50.8,59,263.8,271.7,0.14,3
"Dec 12, 2017",0.1,24.7,100,84.2,53.1,264.5,271,0,4.3
"Dec 13, 2017",0.6,0.7,100,62.5,63.5,258.7,266.3,0.05,8.3
"Dec 14, 2017",1.1,0,100,33.7,87.4,252.7,266.4,0.11,6.3
"Dec 15, 2017",0.4,0,100,49.6,89.8,253.8,266.3,0.07,2.7
"Dec 16, 2017",0.7,1.2,100,45.1,61.7,254.6,270.4,0.09,4.2
"Dec 17, 2017",0.8,0,100,37.9,92.5,255.2,267.6,0.12,3.3
"Dec 18, 2017",0.3,4.7,100,69.4,47.5,259.9,268.7,0.03,2.9
"Dec 19, 2017",0.8,4.5,100,63.4,26.1,267.3,276.3,0.09,4.9
"Dec 20, 2017",1.1,1.6,100,49.3,55.1,259.9,273.8,0.11,7
"Dec 21, 2017",1,0,84.5,45.7,72.6,259.2,267.3,0.12,5
"Dec 22, 2017",0.6,12.8,72.9,63.3,19.7,262.7,265,0.1,2.4
"Dec 23, 2017",0.9,16.3,100,57.4,32,266.5,274.7,0.13,3.5
"Dec 24, 2017",0.9,4.3,84.8,54.4,65.5,264.1,270.3,0.13,3.7
"Dec 25, 2017",1,10.5,91.8,54.6,23.8,262.1,269.4,0.11,6
"Dec 26, 2017",0.8,0.7,100,42.8,78.7,253.4,264.8,0.08,6
"Dec 27, 2017",0.7,0,100,32.5,93.6,247.7,261.3,0.08,5
"Dec 28, 2017",0.5,0,96.9,36.9,90.2,244.7,255.9,0.05,6.7
"Dec 29, 2017",0.3,1,100,53.4,41.2,246.9,255.6,0.03,4
"Dec 30, 2017",0.2,0,100,49.9,37.3,246,259.9,0.03,2.2
"Dec 31, 2017",0.3,0,100,46.4,98.2,245,257.2,0.04,4.5
"Jan 1, 2018",0.7,0,74.9,33.3,93.2,247,257.6,0.07,5.5
"Jan 2, 2018",0.5,0.4,100,41.9,86.6,249.5,261.5,0.07,3.7
"Jan 3, 2018",0.8,0,100,37.4,92.4,254.2,268.5,0.13,3.2
"Jan 4, 2018",0.7,20.9,100,57.4,60.5,257.5,268.9,0.07,8.6
"Jan 5, 2018",0.7,0,89.3,46.9,31.6,249.5,258.5,0.05,10.2
"Jan 6, 2018",0.6,0,70.4,39.6,80.9,246.1,254,0.05,9.3
"Jan 7, 2018",0.9,0.3,81.7,27.1,82.9,249.2,263.4,0.11,4.4
"Jan 8, 2018",0.8,1.5,98.5,57.3,45.4,261,269.5,0.09,5
"Jan 9, 2018",1.4,0.3,100,44.3,64.7,261,273.9,0.16,5.5
"Jan 10, 2018",1.6,0.5,83.3,32.3,92.8,261.8,275.5,0.26,3.4
"Jan 11, 2018",2.7,0,84.2,42.6,60.6,271.7,282.7,0.37,5.5
"Jan 12, 2018",2.1,70.1,99.6,55.7,35.5,274.8,284.7,0.28,5.6
"Jan 13, 2018",1,7.5,100,49.7,49.6,257.5,275.7,0.1,6.2
"Jan 14, 2018",1.1,0,70.7,30.8,103.3,254.4,265.8,0.14,4.6
"Jan 15, 2018",0.8,0,76,37.3,104.5,255.6,265.7,0.12,2.5
"Jan 16, 2018",0.5,2.8,96.8,55.6,64.7,260,268.6,0.09,2
"Jan 17, 2018",0.3,2.2,100,65.9,43.2,260,269.9,0.05,1.6
"Jan 18, 2018",1.1,0,83.7,39.8,104.1,261,272,0.18,2.9
"Jan 19, 2018",1.1,0,75.2,47.4,88.2,264.1,271.6,0.17,2.9
"Jan 20, 2018",2.6,0,77.5,36.7,86.4,267.6,279.1,0.33,5.9
"Jan 21, 2018",1.5,0,58.5,40.5,66.9,271,277.4,0.34,2.1
"Jan 22, 2018",1.5,7.5,72.6,53.1,35.6,268,273.7,0.2,4.2
"Jan 23, 2018",0.7,23.2,100,71.9,38.8,268.3,276,0.07,5.1
"Jan 24, 2018",1.3,0,100,47.7,109.1,259.8,272.3,0.13,7
"Jan 25, 2018",1.4,0,57.8,37.2,116.8,258.2,265,0.14,6.8
"Jan 26, 2018",1.5,0,69.3,27.7,118.1,258.7,271.5,0.22,3.4
"Jan 27, 2018",1.9,0,100,41.5,102,263,277.7,0.22,5.9
"Jan 28, 2018",1.8,0,98.7,40.1,111.5,266.8,280.5,0.3,3.3
"Jan 29, 2018",1.1,0,78.7,57.9,87.5,265.5,271.1,0.14,3.9
"Jan 30, 2018",1.6,0,78.1,40.1,91.3,260.1,270,0.16,7
"Jan 31, 2018",1.7,0,64.7,33.8,124.1,261,270.6,0.2,5.1
"Feb 1, 2018",1.1,3.1,87.3,61.4,56.8,266.4,272.3,0.13,4.7
"Feb 2, 2018",0.9,0,100,45.6,103.6,253.3,268,0.08,7.7
"Feb 3, 2018",1.1,0.4,100,36.4,91.6,253.6,267,0.12,5.3
"Feb 4, 2018",1.3,15.1,100,53.8,90.9,264.4,275.1,0.14,6.3
"Feb 5, 2018",1.4,0,100,43.1,102.6,258.9,274.7,0.15,5.6
"Feb 6, 2018",0.9,1,100,42.1,85.3,256.9,270.1,0.13,3
"Feb 7, 2018",0.5,23.3,100,62.8,83,257.9,269.5,0.04,3.8
"Feb 8, 2018",0.8,0,100,45.6,129.5,252.3,266.7,0.08,4.5
"Feb 9, 2018",0.7,3.2,100,47.6,128.5,253.5,267.8,0.08,3.9
"Feb 10, 2018",0.9,1.1,100,63,60.8,267.4,275,0.12,3.2
"Feb 11, 2018",1.4,6.2,87,56.1,51.9,271,278.2,0.22,2.9
"Feb 12, 2018",1.1,0,100,51.9,135.2,259.3,273.4,0.1,6.3
"Feb 13, 2018",1.6,0,78,32.8,156,259.5,271.4,0.2,3.7
"Feb 14, 2018",2.3,0,98.3,37.9,127.5,264.9,278.7,0.27,5.1
"Feb 15, 2018",2,0,100,42.6,112.2,267.2,282,0.28,3.8
"Feb 16, 2018",1.7,0.7,100,43.8,109.3,261.4,279.7,0.19,5.1
"Feb 17, 2018",1.7,5.6,78.9,37.5,162.4,262.5,273.1,0.21,4
